run	BC1	BC2	BC3	BC4	BC5
3172	2087.4734547779	2535.0854858736	4546.8561308046	4511.3830814503	4558.8317639775
3173	2087.9416628892	2534.4194132096	4546.8275720435	4511.1887694837	4558.8638768948
3174	2088.4027197858	2533.7814271505	4546.8062202588	4510.9871478898	4558.8833229187
3175	2088.8564860784	2533.1770497865	4546.7929912803	4510.7794729805	4558.8902946343
3176	2089.3028223780	2532.6118032081	4546.7888009376	4510.5670010678	4558.8849846267
3177	2089.7415892951	2532.0912095055	4546.7945650606	4510.3509884636	4558.8675854813
3178	2090.1726474407	2531.6207907692	4546.8111994788	4510.1326914800	4558.8382897831
3179	2090.5958574253	2531.2060690895	4546.8396200219	4509.9133664287	4558.7972901174
3180	2091.0110798599	2530.8525665568	4546.8807425197	4509.6942696220	4558.7447790692
3181	2091.4181753551	2530.5658052613	4546.9354828019	4509.4766573716	4558.6809492238
3182	2091.8170045217	2530.3513072935	4547.0047566982	4509.2617859896	4558.6059931663
3183	2092.2074279706	2530.2145947437	4547.0894800382	4509.0509117880	4558.5201034820
3184	2092.5893063123	2530.1611897022	4547.1905686516	4508.8452910786	4558.4234727560
3185	2092.9625001577	2530.1966142595	4547.3089383683	4508.6461801735	4558.3162935734
3186	2093.3268701176	2530.3263905057	4547.4455050177	4508.4548353846	4558.1987585194
3187	2093.6822768027	2530.5560405314	4547.6011844298	4508.2725130239	4558.0710601793
3188	2094.0285808238	2530.8910864269	4547.7768924340	4508.1004694034	4557.9333911381
3189	2094.3656427916	2531.3370502824	4547.9735448603	4507.9399608350	4557.7859439811
3190	2094.6933233169	2531.8994541884	4548.1920575381	4507.7922436307	4557.6289112934
3191	2095.0114830104	2532.5838202352	4548.4333462973	4507.6585741025	4557.4624856603
3192	2095.3199824830	2533.3956705131	4548.6983269676	4507.5402085623	4557.2868596668
3193	2095.6186823453	2534.3405271126	4548.9879153786	4507.4384033220	4557.1022258981
3194	2095.9074432081	2535.4239121239	4549.3030273600	4507.3544146938	4556.9087769395
3195	2096.1861256823	2536.6513476374	4549.6445787416	4507.2894989894	4556.7067053761
3196	2096.4545903784	2538.0208593749	4550.0134853530	4507.2449125210	4556.4962037930
3197	2096.7126979074	2539.5004875840	4550.4101317152	4507.2219116003	4556.2774647755
3198	2096.9603088800	2541.0507761438	4550.8327771137	4507.2217525395	4556.0506809087
3199	2097.1972839068	2542.6322689333	4551.2791495253	4507.2456916505	4555.8160447777
3200	2097.4234835988	2544.2055098315	4551.7469769268	4507.2949852452	4555.5737489679
3201	2097.6387685666	2545.7310427176	4552.2339872950	4507.3708896357	4555.3239860643
3202	2097.8429994210	2547.1694114704	4552.7379086068	4507.4746611338	4555.0669486520
3203	2098.0360367727	2548.4811599692	4553.2564688389	4507.6075560516	4554.8028293164
3204	2098.2178115532	2549.6268320930	4553.7873959681	4507.7708307010	4554.5318206425
3205	2098.3885359761	2550.5669717207	4554.3284179713	4507.9657413939	4554.2541152155
3206	2098.5484925756	2551.2621227314	4554.8772628251	4508.1935444424	4553.9699056207
3207	2098.6979638861	2551.6728290043	4555.4316585065	4508.4554961584	4553.6793844431
3208	2098.8372324418	2551.7655119916	4555.9893329921	4508.7528528539	4553.3827442679
3209	2171.9395599365	2551.5301034388	4556.5480142589	4509.0868708408	4553.0801776804
3210	2175.4340438843	2550.9624126646	4557.1054302835	4509.4580784151	4552.7718772657
3211	2177.9710693359	2550.0582489880	4557.6593090429	4509.8640918088	4552.4580356089
3212	2179.6871795654	2548.8134217275	4558.2073785138	4510.3017992377	4552.1388452953
3213	2180.7077026367	2547.2237402021	4558.7473666729	4510.7680889178	4551.8144989100
3214	2181.1465911865	2545.2850137304	4559.2770014972	4511.2598490650	4551.4851890381
3215	2181.1065673828	2542.9930516313	4559.7940109633	4511.7739678954	4551.1511082649
3216	2180.6789779663	2540.3436632235	4560.2961230481	4512.3073336247	4550.8124491756
3217	2179.9439392090	2537.3464620086	4560.7810657284	4512.8568344689	4550.4694043553
3218	2178.9702606201	2534.0662782199	4561.2465669810	4513.4193586440	4550.1221663891
3219	2177.8153610229	2530.5817462732	4561.6903547827	4513.9917943660	4549.7709278623
3220	2176.5254745483	2526.9715005847	4562.1101571102	4514.5710298506	4549.4158813600
3221	2175.1354904175	2523.3141755704	4562.5037019404	4515.1539533139	4549.0572194674
3222	2173.6690139771	2519.6884056461	4562.8687172501	4515.7374529718	4548.6951347697
3223	2172.1383056641	2516.1728252281	4563.2029310160	4516.3184170402	4548.3298198520
3224	2170.5444412231	2512.8460687322	4563.5040712151	4516.8937337351	4547.9614672995
3225	2168.8769989014	2509.7867705746	4563.7704551601	4517.4602912724	4547.5902696975
3226	2167.1144714355	2507.0735651711	4564.0027575092	4518.0149778680	4547.2164196310
3227	2165.2238922119	2504.7850869378	4564.2022422563	4518.5546817379	4546.8401096852
3228	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
3229	2160.8705673218	2501.7968496461	4564.5078149208	4519.5766941641	4546.0808804966
3230	2158.2854995728	2501.2543594196	4564.6164308265	4520.0527791523	4545.6983464240
3231	2155.3278350830	2501.4511340273	4564.6972851066	4520.5014342785	4545.3141228129
3232	2151.9081573486	2502.4326316167	4564.7516417551	4520.9195477587	4544.9284022484
3233	2147.9257507324	2504.1116052602	4564.7807647661	4521.3040078087	4544.5413773157
3234	2143.2686309814	2506.3676317615	4564.7859181338	4521.6517026444	4544.1532406000
3235	2137.8134994507	2509.0802879245	4564.7683658522	4521.9595204819	4543.7641846863
3236	2131.4257812500	2512.1291505531	4564.7293719155	4522.2251636361	4543.3744021600
3237	2123.9595642090	2515.3937964510	4564.6702003176	4522.4495908181	4542.9840856061
3238	2099.6723781616	2518.7538024220	4564.5921150526	4522.6345748381	4542.5934276098
3239	2099.6354983211	2522.0887452699	4564.4963801147	4522.7818885062	4542.2026207564
3240	2099.5974568227	2525.2782017985	4564.3842594980	4522.8933046326	4541.8118576310
3241	2099.5585362006	2528.2233624381	4564.2570171965	4522.9705960274	4541.4213308187
3242	2099.5190189892	2530.9118721250	4564.1159172043	4523.0155355008	4541.0312329047
3243	2099.4791877228	2533.3529894219	4563.9622235155	4523.0298958631	4540.6417564743
3244	2099.4393249356	2535.5559728916	4563.7972001242	4523.0154499242	4540.2530941125
3245	2099.3997131618	2537.5300810967	4563.6221110245	4522.9739704945	4539.8654384046
3246	2099.3606349359	2539.2845726000	4563.4380459539	4522.9072303840	4539.4789819357
3247	2099.3223727919	2540.8287059642	4563.2453976238	4522.8170024029	4539.0939172911
3248	2099.2852092644	2542.1717397522	4563.0443844893	4522.7050593614	4538.7104370558
3249	2099.2494268874	2543.3229325265	4562.8352250051	4522.5731740696	4538.3287338150
3250	2099.2153081953	2544.2915428500	4562.6181376262	4522.4231193377	4537.9490001540
3251	2099.1831357223	2545.0868292853	4562.3933408075	4522.2566679759	4537.5714286578
3252	2099.1531920028	2545.7180503953	4562.1610530039	4522.0755927943	4537.1962119117
3253	2099.1257595710	2546.1944647426	4561.9214926704	4521.8816666030	4536.8235425009
3254	2099.1011209612	2546.5253308900	4561.6748782618	4521.6766622123	4536.4536130104
3255	2099.0795587077	2546.7199074002	4561.4214282330	4521.4623524323	4536.0866160256
3256	2099.0613553447	2546.7874528359	4561.1613610390	4521.2405100732	4535.7227441315
3257	2099.0467934065	2546.7372257600	4560.8948951347	4521.0129079450	4535.3621899134
3258	2099.0361554274	2546.5784847350	4560.6222489750	4520.7813188580	4535.0051459563
3259	2099.0297239418	2546.3204883238	4560.3436410147	4520.5475156224	4534.6518048455
3260	2099.0277814837	2545.9724950891	4560.0592897088	4520.3132710483	4534.3023591662
3261	2099.0306105876	2545.5437635937	4559.7694135123	4520.0800700377	4533.9569647106
3262	2099.0384937877	2545.0435524002	4559.4742308800	4519.8482458602	4533.6156300993
3263	2099.0517136183	2544.4811200713	4559.1739602668	4519.6178438774	4533.2783271601
3264	2099.0705526137	2543.8657251699	4558.8688201276	4519.3889094508	4532.9450277206
3265	2099.0952933081	2543.2066262587	4558.5590289174	4519.1614879418	4532.6157036085
3266	2099.1262182358	2542.5130819004	4558.2448050910	4518.9356247120	4532.2903266516
3267	2099.1636099311	2541.7929470621	4557.9263671035	4518.7113651228	4531.9688686776
3268	2099.2077509283	2541.0484623288	4557.6039334096	4518.4887545358	4531.6513015142
3269	2099.2589237617	2540.2804646896	4557.2777224643	4518.2678383124	4531.3375969890
3270	2099.3174109654	2539.4897911338	4556.9479527225	4518.0486618141	4531.0277269298
3271	2099.3834950739	2538.6772786507	4556.6148426391	4517.8312704025	4530.7216631644
3272	2099.4574586214	2537.8437642296	4556.2786106690	4517.6157094391	4530.4193775203
3273	2099.5395841421	2536.9900848597	4555.9394752672	4517.4020242853	4530.1208418253
3274	2099.6301541704	2536.1170775304	4555.5976548885	4517.1902603026	4529.8260279071
3275	2099.7294512405	2535.2255792307	4555.2533679879	4516.9804628526	4529.5349075935
3276	2099.8377578866	2534.3164269502	4554.9068330202	4516.7726772967	4529.2474527121
3277	2099.9553566432	2533.3904576779	4554.5582684404	4516.5669489964	4528.9636350906
3278	2100.0825300444	2532.4485084031	4554.2078927034	4516.3633233133	4528.6834265568
3279	2100.2195606245	2531.4914161153	4553.8559242640	4516.1618456088	4528.4067989383
3280	2100.3666181550	2530.5200178035	4553.5025815773	4515.9625612444	4528.1337240629
3281	2100.5234213563	2529.5351504570	4553.1480830981	4515.7655155817	4527.8641737583
3282	2100.6895761858	2528.5376510652	4552.7926472814	4515.5707539821	4527.5981198521
3283	2100.8646886010	2527.5283566173	4552.4364925819	4515.3783218072	4527.3355341721
3284	2101.0483645596	2526.5081041026	4552.0798374547	4515.1882644183	4527.0763885460
3285	2101.2402100189	2525.4777305102	4551.7229003547	4515.0006271771	4526.8206548014
3286	2101.4398309366	2524.4380728296	4551.3658997367	4514.8154554451	4526.5683047662
3287	2101.6468332701	2523.3899680499	4551.0090540558	4514.6327945836	4526.3193102680
3288	2101.8608229770	2522.3354283392	4550.6525817667	4514.4526899543	4526.0736431345
3289	2102.0814060147	2521.2811665804	4550.2967013244	4514.2751869186	4525.8312751934
3290	2102.3081883409	2520.2350708351	4549.9416311838	4514.1003308380	4525.5921782725
3291	2102.5407759129	2519.2050291650	4549.5875897998	4513.9281670741	4525.3563241993
3292	2102.7787746884	2518.1989296318	4549.2347956273	4513.7587409882	4525.1236848018
3293	2103.0217906249	2517.2246602971	4548.8834671213	4513.5920979420	4524.8942319074
3294	2103.2694296798	2516.2901092225	4548.5338227367	4513.4282832969	4524.6679373440
3295	2103.5212978108	2515.4031644698	4548.1860809283	4513.2673424144	4524.4447729393
3296	2103.7770009753	2514.5717141006	4547.8404601510	4513.1093206561	4524.2247105210
3297	2104.0361451308	2513.8036461765	4547.4971788599	4512.9542633833	4524.0077219167
3298	2104.2983362348	2513.1068487592	4547.1564261782	4512.8022159577	4523.7937789542
3299	2104.5631802450	2512.4892099103	4546.8182739031	4512.6532237407	4523.5828534612
3300	2104.8302831187	2511.9586176916	4546.4827645001	4512.5073320938	4523.3749172655
3301	2105.0992508135	2511.5229601646	4546.1499404350	4512.3645863785	4523.1699421946
3302	2105.3696892870	2511.1901253911	4545.8198441732	4512.2250319563	4522.9679000763
3303	2105.6412044967	2510.9680014326	4545.4925181804	4512.0887141887	4522.7687627383
3304	2105.9134024000	2510.8644763509	4545.1680049222	4511.9556784372	4522.5725020084
3305	2106.1858889545	2510.8874382075	4544.8463468641	4511.8259700633	4522.3790897142
3306	2106.4582701178	2511.0447750643	4544.5275864718	4511.6996344286	4522.1884976834
3307	2106.7301518472	2511.3443749827	4544.2117662109	4511.5766961947	4522.0006977438
3308	2107.0011401005	2511.7920886502	4543.8989285469	4511.4570972248	4521.8156617231
3309	2107.2708408350	2512.3856172574	4543.5891159455	4511.3407586823	4521.6333614489
3310	2107.5388600083	2513.1206246204	4543.2823708723	4511.2276017306	4521.4537687489
3311	2107.8048035779	2513.9927745555	4542.9787357928	4511.1175475329	4521.2768554510
3312	2108.0682775013	2514.9977308789	4542.6782531727	4511.0105172527	4521.1025933827
3313	2108.3288877361	2516.1311574068	4542.3809654775	4510.9064320534	4520.9309543718
3314	2108.5862402398	2517.3887179556	4542.0869151728	4510.8052130984	4520.7619102460
3315	2108.8399409699	2518.7660763414	4541.7961447243	4510.7067815510	4520.5954328330
3316	2109.0895958838	2520.2588963804	4541.5086965975	4510.6110585746	4520.4314939605
3317	2109.3348109393	2521.8628418889	4541.2246132581	4510.5179653325	4520.2700654563
3318	2109.5751920936	2523.5735766832	4540.9439371716	4510.4274229883	4520.1111191480
3319	2109.8103453045	2525.3867645795	4540.6667108036	4510.3393527051	4519.9546268632
3320	2110.0398765293	2527.2980693940	4540.3929766198	4510.2536756465	4519.8005604299
3321	2110.2633917256	2529.3031549429	4540.1227770856	4510.1703129758	4519.6488916756
3322	2110.4804968510	2531.3976850425	4539.8561546668	4510.0891858563	4519.4995924280
3323	2110.6907978629	2533.5773235090	4539.5931518290	4510.0102154515	4519.3526345149
3324	2110.8939007189	2535.8377341587	4539.3338110376	4509.9333229247	4519.2079897639
3325	2111.0894113765	2538.1745808079	4539.0781747583	4509.8584294394	4519.0656300029
3326	2111.2769357932	2540.5835272726	4538.8262854568	4509.7854561588	4518.9255270594
3327	2111.4560799265	2543.0602373692	4538.5781855986	4509.7143242463	4518.7876527612
3328	2111.6264497340	2545.6003749140	4538.3339176492	4509.6449548654	4518.6519789359
3329	2111.7876511731	2548.1996037231	4538.0935240744	4509.5772691795	4518.5184774114
3330	2111.9392902015	2550.8535876128	4537.8570473397	4509.5111883518	4518.3871200153
3331	2112.0809727765	2553.5579903993	4537.6245299106	4509.4466335458	4518.2578785753
3332	2112.2123048558	2556.3084758988	4537.3960142529	4509.3835259248	4518.1307249192
3333	2112.3328923968	2559.0968496645	4537.1715428320	4509.3217866523	4518.0056308745
3334	2112.4423413571	2561.8994841961	4536.9511581137	4509.2613368916	4517.8825682691
3335	2112.5402576942	2564.6888937303	4536.7349025634	4509.2020978060	4517.7615089307
3336	2112.6262473655	2567.4375925039	4536.5228186468	4509.1439905591	4517.6424246869
3337	2112.6999163287	2570.1180947536	4536.3149488295	4509.0869363140	4517.5252873654
3338	2112.7608705413	2572.7029147159	4536.1113355770	4509.0308562343	4517.4100687941
3339	2112.8087159607	2575.1645666277	4535.9120213550	4508.9756714833	4517.2967408004
3340	2112.8430585445	2577.4755647255	4535.7170486291	4508.9213032243	4517.1852752123
3341	2112.8635042502	2579.6084232460	4535.5264598649	4508.8676726208	4517.0756438574
3342	2112.8696590354	2581.5356564260	4535.3402975279	4508.8147008362	4516.9678185633
3343	2112.8611288575	2583.2297785022	4535.1586040838	4508.7623090337	4516.8617711578
3344	2112.8375196740	2584.6633037111	4534.9814219981	4508.7104183768	4516.7574734687
3345	2112.7984374425	2585.8087462895	4534.8087937365	4508.6589500289	4516.6548973235
3346	2112.7434881206	2586.6386204741	4534.6407617646	4508.6078251533	4516.5540145501
3347	2112.6722776657	2587.1254405015	4534.4773685479	4508.5569649135	4516.4547969761
3348	2112.5844120353	2587.2417206084	4534.3186565520	4508.5062904727	4516.3572164293
3349	2112.4794971869	2586.9599750316	4534.1646682426	4508.4557229944	4516.2612447373
3350	2112.3571390782	2586.2527180076	4534.0154460852	4508.4051836420	4516.1668537278
3351	2112.2169436665	2585.0924637732	4533.8710325455	4508.3545935788	4516.0740152286
3352	2112.0585169095	2583.4517265651	4533.7314700890	4508.3038739682	4515.9827010673
3353	2111.8814647646	2581.3317888216	4533.5968011813	4508.2529459736	4515.8928830718
3354	2111.6853931894	2578.8490057882	4533.4670682881	4508.2017307583	4515.8045330696
3355	2111.4699081414	2576.1485009118	4533.3423138749	4508.1501494858	4515.7176228884
3356	2111.2346155781	2573.3753976396	4533.2225804073	4508.0981628896	4515.6321238781
3357	2110.9791214570	2570.6748194186	4533.1079103509	4508.0458899837	4515.5480054761
3358	2110.7030317356	2568.1918896959	4532.9983461713	4507.9934893524	4515.4652366421
3359	2110.4059523715	2566.0717319186	4532.8939303342	4507.9411195799	4515.3837863356
3360	2110.0874893222	2564.4594695337	4532.7947053051	4507.8889392504	4515.3036235163
3361	2109.7472485451	2563.5002259883	4532.7007135496	4507.8371069481	4515.2247171437
3362	2109.3848359979	2563.2931095132	4532.6119975332	4507.7857812574	4515.1470361775
3363	2108.9998576381	2563.7531674735	4532.5285997217	4507.7351207624	4515.0705495771
3364	2108.5919194231	2564.7494320181	4532.4505625806	4507.6852840473	4514.9952263022
3365	2108.1606273104	2566.1509352958	4532.3779285755	4507.6364296964	4514.9210353124
3366	2107.7055872577	2567.8267094556	4532.3107401720	4507.5887162939	4514.8479455673
3367	2107.2264052224	2569.6457866462	4532.2490398357	4507.5423024240	4514.7759260264
3368	2106.7226871620	2571.4771990166	4532.1928700321	4507.4973466709	4514.7049456494
3369	2106.1940390341	2573.1899787155	4532.1422732270	4507.4540076190	4514.6349733957
3370	2105.6400667962	2574.6531578919	4532.0972918858	4507.4124438524	4514.5659782251
3371	2105.0603764057	2575.7357686946	4532.0579684742	4507.3728139553	4514.4979290971
3372	2104.4545738203	2576.3068432725	4532.0243454578	4507.3352765119	4514.4307949713
3373	2103.8222649974	2576.2354137743	4531.9964653022	4507.2999901066	4514.3645448073
3374	2103.1630558946	2575.3905123491	4531.9743704729	4507.2671133235	4514.2991475646
3375	2102.4765524693	2573.6842753139	4531.9581034356	4507.2368047468	4514.2345722029
3376	2101.7623606792	2571.2012556598	4531.9477066559	4507.2092229608	4514.1707876817
