"Message ID";"Date";"Author";"Type";"Category";"Subject";"N Run";"Shift leader";"Trigger";"DAQ status";"Mag. field";"Beam"
542;Tue  14 Mar 2017 19:31:14 +0300;"shift";"Other";"Other";"New run";"1586";"Spaskov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(77.0mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
543;Tue  14 Mar 2017 19:33:48 +0300;"shift";"Other";"Other";"New run";"1587";"Spaskov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(77.0mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
544;Tue  14 Mar 2017 19:34:32 +0300;"shift";"Other";"Other";"New run";"1588";"Spaskov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(77.0mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
545;Tue  14 Mar 2017 19:43:29 +0300;"shift";"Other";"Other";"New run";"1589";"Spaskov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(77.0 mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
546;Tue  14 Mar 2017 19:46:40 +0300;"shift";"Other";"Other";"New run";"1591";"Spaskov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(77.0mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
547;Tue  14 Mar 2017 19:47:50 +0300;"shift";"Other";"Other";"New run";"1592";"Spaskov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(77.0mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
548;Tue  14 Mar 2017 19:49:16 +0300;"shift";"Other";"Other";"New run";"1593";"Spaskov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"SP-41=0A, SP-57 = -250A, VKM2=0A";"C 4Gev/nucl  (Target Cu - 5mm)"
549;Tue  14 Mar 2017 19:52:37 +0300;"shift";"Other";"Other";"New run";"1594";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.9mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
550;Tue  14 Mar 2017 19:54:18 +0300;"shift";"Other";"Other";"New run";"1596";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.9mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
551;Tue  14 Mar 2017 19:55:52 +0300;"shift";"Other";"Other";"New run";"1598";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75,9mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
552;Tue  14 Mar 2017 19:58:29 +0300;"shift";"Other";"Other";"New run";"1599";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.9mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
553;Tue  14 Mar 2017 19:59:53 +0300;"shift";"Other";"Other";"New run";"1600";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.9mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
554;Tue  14 Mar 2017 20:11:49 +0300;"shift";"Other";"Other";"None";"None";"Spaskov";"None";;;
555;Tue  14 Mar 2017 20:30:48 +0300;"shift";"Other";"Other";"Test beam position";"1601";"Afanasiev. S";"Beam";"All detectors in DAQ";"0A";"C 4.5Gev/nucl  (Empty)"
556;Tue  14 Mar 2017 21:04:42 +0300;"shift";"Other";"Other";"test Gem read";"1602";"Afanasiev. S";"Beam BC1 only";"All detectors in DAQ";"0A (0.2 mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
557;Tue  14 Mar 2017 21:58:00 +0300;"shift";"Other";"Other";"Direct beam";"1610";"Afanasiev. S";"Beam";"All detectors in DAQ";"SP-41=0A, SP-57 = 350A, VKM2=0A";"C 4.5Gev/nucl  (Empty)"
558;Tue  14 Mar 2017 22:52:01 +0300;"shift";"Other";"Other";"Direct beam";"1619";"Afanasiev. S";"Beam BC1 only";"All detectors in DAQ";"SP-41=0A, SP-57 = 350A, VKM2=0A";"C 4.5Gev/nucl  (Empty)"
559;Tue  14 Mar 2017 23:12:00 +0300;"shift";"Other";"Other";"Direct beam SP40=1200A";"1622";"Afanasiev. S";"Min bias: beam trigger";"All detectors in DAQ";"1600A(99mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
560;Tue  14 Mar 2017 23:26:09 +0300;"shift";"Other";"Other";"Direct beam SP-41=1200A";"1624";"Afanasiev. S";"Min bias: beam trigger";"All detectors in DAQ";"1200A(75.6mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
561;Tue  14 Mar 2017 23:45:53 +0300;"shift";"Other";"Other";"Direct beam SP-41=1800A";"1626";"Afanasiev. S";"Min bias: beam trigger";"All detectors in DAQ";"1800A(107.7mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
562;Wed  15 Mar 2017 00:04:12 +0300;"shift";"Other";"Other";"New run";"1627";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. C"
563;Wed  15 Mar 2017 00:27:54 +0300;"shift";"Other";"Other";"C 4.5GeV  1200A  Targ=C";"1630";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. C"
564;Wed  15 Mar 2017 00:39:01 +0300;"shift";"Other";"Other";"New run";"1631";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.9mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. C"
565;Wed  15 Mar 2017 01:06:45 +0300;"shift";"Other";"Other";"New run";"1636";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.9mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. C"
566;Wed  15 Mar 2017 01:27:37 +0300;"shift";"Other";"Other";"New run";"1637";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. C"
567;Wed  15 Mar 2017 01:50:26 +0300;"shift";"Other";"Other";"New run";"1641";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. C"
568;Wed  15 Mar 2017 02:18:20 +0300;"shift";"Other";"Other";"New run";"1642";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. C"
569;Wed  15 Mar 2017 02:57:58 +0300;"shift";"Other";"Other";"New run";"1643";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. C"
570;Wed  15 Mar 2017 03:54:26 +0300;"shift";"Other";"Other";"New run";"1645";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. C"
571;Wed  15 Mar 2017 04:16:14 +0300;"shift";"Other";"Other";"New run";"1646";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. C"
572;Wed  15 Mar 2017 04:47:22 +0300;"shift";"Other";"Other";"New run";"1647";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. C"
573;Wed  15 Mar 2017 04:52:54 +0300;"shift";"Other";"Other";"New run  no field";"1648";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"0A (0.2 mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. C"
574;Wed  15 Mar 2017 05:14:02 +0300;"shift";"Other";"Other";"Target changed. New Run.";"1649";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
575;Wed  15 Mar 2017 07:14:17 +0300;"shift";"Other";"Other";"New run";"1650";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
576;Wed  15 Mar 2017 07:28:17 +0300;"shift";"Other";"Other";"New run";"1651";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
577;Wed  15 Mar 2017 07:46:26 +0300;"shift";"Other";"Other";"New run";"1652";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
578;Wed  15 Mar 2017 08:14:03 +0300;"shift";"Other";"Other";"New run";"1657";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
579;Wed  15 Mar 2017 08:58:14 +0300;"V. Babkin";"Shift started";"General";"Shift started.";"1657";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
580;Wed  15 Mar 2017 09:33:28 +0300;"V. Babkin";"Problem report";"Hardware";"No beam. Slow extraction problem.";"1657";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
581;Wed  15 Mar 2017 11:48:50 +0300;"V. Babkin";"Other";"General";"New run";"1664";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
582;Wed  15 Mar 2017 11:55:01 +0300;"V. Babkin";"Other";"General";"New run";"1666";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.5mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
583;Wed  15 Mar 2017 12:15:10 +0300;"V. Babkin";"Other";"General";"New run";"1670";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
584;Wed  15 Mar 2017 13:18:16 +0300;"shift";"Other";"General";"Short run";"1671";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"0 A SP-57 = 0A, VKM2 = 0A ";"C 4.5 Gev/nucl, targ. Al "
585;Wed  15 Mar 2017 13:27:37 +0300;"shift";"Other";"General";"New Run";"1672";"V. Babkin";"Beam";"All detectors in DAQ ";"0 A";"C 4.5 Gev/nucl"
586;Wed  15 Mar 2017 13:29:29 +0300;"shift";"Other";"General";"New Run";"1673";"V. Babkin";"Beam BC1 only";"All detectors in DAQ";"0A";"C 4.5 Gev/nucl"
587;Wed  15 Mar 2017 13:41:13 +0300;"shift";"Other";"General";"New Run ";"1676";"V. Babkin";"Beam BC1 only";"All detectors in DAQ ";"0A";"C 4.5 Gev/nucl "
588;Wed  15 Mar 2017 13:43:40 +0300;"shift";"Other";"General";"New Run ";"1677";"V. Babkin";"Beam BC1 only";"All detectors in DAQ  ";"0A SP-57=200A";"C 4.5 Gev/nucl  "
589;Wed  15 Mar 2017 13:50:33 +0300;"shift";"Other";"General";"New Run  ";"1678";"V. Babkin";"Beam BC1 only";"All detectors in DAQ  ";"0A SP-57 = 350";"C 4.5 Gev/nucl  "
590;Wed  15 Mar 2017 14:10:58 +0300;"V. Babkin";"Other";"General";"New run";"1682";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"0A (0.2 mV) SP-57 = 350A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Cu"
591;Wed  15 Mar 2017 15:36:51 +0300;"V. Babkin";"Other";"General";"New run";"1683";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.5mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Cu"
592;Wed  15 Mar 2017 15:52:10 +0300;"V. Babkin";"Other";"General";"New run";"1684";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Cu"
593;Wed  15 Mar 2017 17:09:06 +0300;"V. Babkin";"Other";"General";"New run";"1686";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Cu"
594;Wed  15 Mar 2017 17:32:43 +0300;"V. Babkin";"Other";"General";"New run";"1687";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Cu"
595;Wed  15 Mar 2017 17:37:36 +0300;"V. Babkin";"Other";"General";"New run";"1688";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Cu"
596;Wed  15 Mar 2017 18:07:02 +0300;"V. Babkin";"Other";"General";"New run. I=0";"1692";"V. Babkin";"Beam BC1 only";"All detectors in DAQ";"0A (0.2 mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Cu"
597;Wed  15 Mar 2017 18:26:07 +0300;"V. Babkin";"Other";"General";"New run";"1694";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Cu"
598;Wed  15 Mar 2017 18:44:31 +0300;"V. Babkin";"Problem report";"Hardware";"GEM problem";"1694";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";;;
599;Wed  15 Mar 2017 19:01:18 +0300;"V. Babkin";"Other";"General";"New run";"1696";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.5mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Cu"
600;Wed  15 Mar 2017 19:42:22 +0300;"V. Babkin";"Other";"General";"New run";"1697";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Cu"
601;Wed  15 Mar 2017 19:44:12 +0300;"V. Babkin";"Other";"General";"New run";"1698";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Cu"
602;Wed  15 Mar 2017 19:44:57 +0300;"V. Babkin";"Other";"General";"New run";"1699";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Cu"
603;Wed  15 Mar 2017 20:12:11 +0300;"V. Babkin";"Shift summary";"General";"Shift summary";"1700";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Cu"
604;Wed  15 Mar 2017 20:37:50 +0300;"D. Dryablov";"Other";"General";"New run";"1702";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"0A (0.2 mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Target Pb - 9.9mm)"
605;Wed  15 Mar 2017 20:50:43 +0300;"D. Dryablov";"Other";"General";"New run";"1703";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Target Pb - 9.9mm)"
606;Wed  15 Mar 2017 21:06:37 +0300;"D. Dryablov";"Other";"General";"New run";"1704";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Target Pb - 9.9mm)"
607;Wed  15 Mar 2017 21:24:47 +0300;"D. Dryablov";"Other";"General";"New run";"1705";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Target Pb - 9.9mm)"
608;Wed  15 Mar 2017 21:39:19 +0300;"D. Dryablov";"Other";"General";"New run";"1706";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Target Pb - 9.9mm)"
609;Wed  15 Mar 2017 21:48:16 +0300;"D. Dryablov";"Other";"General";"New run";"1707";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.6mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Target Pb - 9.9mm)"
610;Wed  15 Mar 2017 21:59:12 +0300;"D. Dryablov";"Other";"General";"New run";"1708";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.6mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Target Pb - 9.9mm)"
611;Wed  15 Mar 2017 22:12:03 +0300;"D. Dryablov";"Other";"General";"New run";"1709";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.9mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Target Pb - 9.9mm)"
612;Wed  15 Mar 2017 22:28:43 +0300;"D. Dryablov";"Other";"General";"New run";"1710";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Target Pb - 9.9mm)"
613;Wed  15 Mar 2017 22:41:51 +0300;"D. Dryablov";"Other";"General";"New run";"1711";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Target Pb - 9.9mm)"
614;Wed  15 Mar 2017 23:01:38 +0300;"D. Dryablov";"Other";"General";"New run";"1712";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Target Pb - 9.9mm)"
615;Wed  15 Mar 2017 23:39:48 +0300;"D. Dryablov";"Other";"General";"New run";"1714";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"0A (0.2 mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Target CH2 - 20mm)"
616;Wed  15 Mar 2017 23:48:24 +0300;"D. Dryablov";"Other";"General";"New run";"1715";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Target CH2 - 20mm)"
617;Thu  16 Mar 2017 00:57:38 +0300;"D. Dryablov";"Problem Fixed";"General";"New run";"1724";"D. Dryablov";"Timer";"GEM only";"0A (0.2 mV) SP-57 = 0A, VKM2 = 0A";"None"
618;Thu  16 Mar 2017 08:23:30 +0300;"shift";"Inform All";;;"1556";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";;;
619;Thu  16 Mar 2017 09:35:57 +0300;"V. Babkin";"Shift started";"General";"Shift started.";"1757";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
620;Thu  16 Mar 2017 09:36:49 +0300;"V. Babkin";"Other";"General";"New run";"1758";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
621;Thu  16 Mar 2017 09:48:08 +0300;"V. Babkin";"Other";"General";"New run";"1759";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
622;Thu  16 Mar 2017 10:00:29 +0300;"V. Babkin";"Other";"General";"New run";"1760";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
623;Thu  16 Mar 2017 10:11:12 +0300;"V. Babkin";"Other";"General";"New run";"1762";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
624;Thu  16 Mar 2017 10:19:35 +0300;"V. Babkin";"Other";"General";"New run";"1764";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
625;Thu  16 Mar 2017 10:26:37 +0300;"V. Babkin";"Other";"General";"New run";"1766";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
626;Thu  16 Mar 2017 10:46:33 +0300;"V. Babkin";"Other";"General";"New run";"1767";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
627;Thu  16 Mar 2017 11:07:10 +0300;"V. Babkin";"Other";"General";"New run";"1769";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4.5 Gev/nucl, targ. Al"
628;Thu  16 Mar 2017 11:31:30 +0300;"Rumyantsev M.";"Other";"Other";"beam focus tuning (standart settings)";"1770";"Rumyantsev M.";"Beam BC1 only";"All detectors in DAQ";"1200A(76.3mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
629;Thu  16 Mar 2017 11:38:24 +0300;"Rumyantsev M.";"Other";"Other";"Run for ZDC";"1771";"Rumyantsev M.";"Beam BC1 only";"All detectors in DAQ";"1200A(76.3mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
630;Thu  16 Mar 2017 11:43:15 +0300;"Rumyantsev M.";"Other";"Other";"Run for ZDC";"1772";"Rumyantsev M.";"Beam BC1 only";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
631;Thu  16 Mar 2017 11:49:07 +0300;"Rumyantsev M.";"Other";"Other";"Run for ZDC";"1773";"Rumyantsev M.";"Beam BC1 only";"All detectors in DAQ";"1200A(76.3mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
632;Thu  16 Mar 2017 11:56:34 +0300;"Rumyantsev M.";"Other";"Other";"Run for ZDC";"1774";"Rumyantsev M.";"Beam BC1 only";"All detectors in DAQ";"1200A(76.3mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
633;Thu  16 Mar 2017 12:00:15 +0300;"Rumyantsev M.";"Other";"Other";"Run for ZDC";"1775";"Rumyantsev M.";"Beam BC1 only";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
634;Thu  16 Mar 2017 12:02:33 +0300;"Rumyantsev M.";"Other";"Other";"beam focus tuning (step1)";"1776";"Rumyantsev M.";"Beam BC1 only";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
635;Thu  16 Mar 2017 12:08:46 +0300;"Rumyantsev M.";"Other";"Other";"Run for ZDC";"1777";"Rumyantsev M.";"Beam BC1 only";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
636;Thu  16 Mar 2017 12:16:31 +0300;"Rumyantsev M.";"Other";"Other";"beam focus tuning (step2)";"1778";"Rumyantsev M.";"Beam BC1 only";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
637;Thu  16 Mar 2017 12:22:11 +0300;"Rumyantsev M.";"Other";"Other";"Run for ZDC";"1779";"Rumyantsev M.";"Beam BC1 only";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
638;Thu  16 Mar 2017 12:24:54 +0300;"Rumyantsev M.";"Other";"Other";"beam focus tuning (step3)";"1781";"Rumyantsev M.";"Beam BC1 only";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
639;Thu  16 Mar 2017 12:32:24 +0300;"Rumyantsev M.";"Other";;"beam focus tuning (step4)";"1783";"Rumyantsev M.";"Beam BC1 only";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
640;Thu  16 Mar 2017 12:42:58 +0300;"Rumyantsev M.";"Other";"Other";"beam focus tuning (step5)";"1784";"Rumyantsev M.";"Beam BC1 only";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
641;Thu  16 Mar 2017 12:50:34 +0300;"Rumyantsev M.";"Other";"Other";"Run for ZDC";"1785";"Rumyantsev M.";"Beam BC1 only";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4.5Gev/nucl  (Empty)"
